URL;Traffic (%);Number of Keywords;Traffic;Adwords Positions;Positions with commercial intents in top 20;Positions with informational intents in top 20;Positions with navigational intents in top 20;Positions with transactional intents in top 20;Positions with unknown intents in top 20;Traffic with commercial intents in top 20;Traffic with informational intents in top 20;Traffic with navigational intents in top 20;Traffic with transactional intents in top 20;Traffic with unknown intents in top 20;Traffic Change
https://techterms.com/definition/authentication;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/patch;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/pppoe;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/fpu;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/relational_database;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ecommerce;0;65;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/systray;0;27;0;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dvdram;0;14;0;0;1;2;0;1;0;0;0;0;0;0;0
https://techterms.com/definition/software;0;80;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/transistor;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/spool;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/phreaking;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/interface;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/low-level_language;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/yobibyte;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/nextdoor;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0
https://techterms.com/definition/shiftkey;0;33;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/aso;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/icann;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/digital_footprint;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/hard_disk;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/nas;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/qr_code;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mnemonic;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/jdbc;0;13;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sample_rate;0;21;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/fiber_optic_cable;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/screen_saver;0;17;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/das;0;8;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/xhtml;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/big_sur;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/batchfile;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/origin_server;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/widget;0;42;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vdu;0;9;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/san;0;23;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/srm;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0
https://techterms.com/definition/edtech;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/megabyte;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/403_error;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/slm;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/object;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/metasearchengine;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cuda;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/edi;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/lightning;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/soc;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/compact_flash;0;17;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/webmail;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/irq;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/systemhardening;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/tracking;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/gdpr;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/encryption;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ipx;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/c_sharp;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/jpeg;0;41;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cgi;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sip;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/assembly_language;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ajax;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/desktop_publishing;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/telnet;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/bootsector;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/list/l;0;13;0;0;1;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/web_host;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/parity;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/jailbreak;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/crm;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/url;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/whole_number;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/middleware;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/thyristor;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/brouter;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0
https://techterms.com/definition/handshake;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vip;0;50;0;0;0;5;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/function;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/scrollbar;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/bps;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/refs;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/direct3d;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dithering;0;12;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/flag;0;14;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wysiwyg;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/application_server;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ipsec;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ruby;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/pseudocode;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/scsi;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/goldenmaster;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/datagram;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/chromebook;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/remote_desktop;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/block-based_coding;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/equalizer;0;22;0;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/octal;0;21;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/set;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/togglekey;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/social_media;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cmp;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sla;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/runtime_error;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/parameter;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/metaheuristic;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/servicepack;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dual_processor;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/compression;0;41;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/fifo;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/user-friendly;0;20;0;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/list/p;0;12;0;0;1;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/developer;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/alu;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/push;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/variable;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cat_5e;0;25;0;0;1;3;0;1;0;0;0;0;0;0;0
https://techterms.com/definition/tiff;0;72;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/newline;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/msp;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/help/dashboard_widget;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cyberbullying;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/odbc;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wins;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/pcap;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/jfs;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/web_development;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/edge_server;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/spoofing;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/rdbms;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/lossy;0;20;0;0;0;7;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mpeg;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/blacklist;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sdk;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/crop;0;29;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/spam;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mp3;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/remote_access;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vrml;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/inkjet;0;35;0;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/broadcast;0;26;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/leading;0;21;0;0;0;1;0;0;1;0;0;0;0;0;0
https://techterms.com/definition/tftp;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/quiz/internet/easy/2022/4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ids;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/decryption;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/media_queries;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/zip_bomb;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sql;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/virus_definition;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/algorithm;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/bash;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/screen_tearing;0;8;0;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/command_prompt;0;31;0;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/gigaflops;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dual_boot;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/can;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/load_balancing;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/hard_drive;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/card_reader;0;16;0;0;1;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/nvram;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wddm;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/list/x;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/lifo;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/docking_station;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sitemap;0;23;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/donationware;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/alert_box;0;5;0;0;1;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/frontend;0;42;0;0;0;4;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sdn;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/xml;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ram;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cryptography;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/uddi;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/metaverse;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ventura;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cleanroom;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/piracy;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/text_alignment;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mtu;0;38;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/api;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/artifact;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ps2;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/webpage;0;32;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/pup;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/zone_file;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/edge_caching;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/t3;0;18;0;0;0;9;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/bsod;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/neural_network;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/surface;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/han;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/logic_gate;0;16;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/troubleshooting;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/llm;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ppp;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wi-fi;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/saas;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/shareware;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/coaxial_cable;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/rpm;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dropdown_menu;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/80211n;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/poe;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/azure;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/row;0;21;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/sds;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ips;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/recyclebin;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vga;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/lamp;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/hyperthreading;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/localization;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/whitelist;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/solidstate;0;28;0;0;1;7;0;0;0;0;0;0;0;0;-11
https://techterms.com/definition/system_preferences;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/snake_case;0;17;0;0;2;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ttl;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/in-app_purchase;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dnssec;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/processing;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vci;0;4;0;0;1;1;1;1;0;0;0;0;0;0;0
https://techterms.com/definition/wimp;0;17;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/file_server;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/syntax;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/queue;0;48;0;0;1;5;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/undo;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mail_server;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/compiler;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/edutainment;0;8;0;0;0;0;0;0;0;0;0;0;0;0;-125
https://techterms.com/definition/favorites;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/data_storage;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ott;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/alpha_software;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mashup;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/vulkan;0;20;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/domain_name;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/servlet;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/print_server;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/machine_language;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/help/macos_version_list;0;354;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/indexed_color;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/favicon;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/outputdevice;0;34;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/noc;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/secure_boot;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/yottabyte;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/passive-matrix;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/thunderbolt;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/xslt;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/risc;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/deployment;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/delimiter;0;39;0;0;0;0;0;0;0;0;0;0;0;0;-214
https://techterms.com/definition/electron;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cpc;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/tcp;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/gnutella;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/breadcrumbs;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/jsf;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/library;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/diode;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wamp;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/help/misspelled_technical_terms;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/disk_image;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/wrapper;0;18;0;0;1;0;0;0;0;0;0;0;0;0;-4
https://techterms.com/definition/nft;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/isdn;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/batchprocess;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/x86-64;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/icloud;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/cdn;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/h264;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/file_extension;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/bannerad;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/midi;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/retina_display;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/keyboard_shortcut;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/iis;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/upnp;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/driver;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/smishing;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/petabyte;0;45;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/virtualization;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/goodput;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/primarykey;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mysql;0;13;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/dvd-r;0;92;0;0;5;7;0;0;0;0;0;0;0;0;-6
https://techterms.com/definition/cplusplus;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/microblogging;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/yosemite;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/backsidebus;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/nntp;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/debug;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/thin_client;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/streaming;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/hidpi;0;11;0;0;0;2;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/base_station;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/ont;0;53;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/activation_key;0;11;0;0;0;3;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/endianness;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/adware;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/moodle;0;15;0;0;0;1;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/backlink;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/chatgpt;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
https://techterms.com/definition/mhl;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
